Wall time,Step,Value
1589720789.4423428,40000,9.910555839538574
1589720799.975285,40500,9.878832817077637
1589720811.3203423,41000,9.934249877929688
1589720821.5773947,41500,9.938977241516113
1589720832.5436244,42000,9.942325592041016
1589720843.5784802,42500,9.885000228881836
1589720854.6008148,43000,9.867413520812988
1589720864.669274,43500,9.907878875732422
1589720876.258325,44000,9.932159423828125
1589720886.5800014,44500,9.913823127746582
1589720898.8369133,45000,9.888285636901855
1589720909.7372813,45500,9.93845272064209
1589720921.2826304,46000,9.913888931274414
1589720931.0171382,46500,9.872321128845215
1589720942.6850228,47000,9.924188613891602
1589720953.9190843,47500,9.888333320617676
1589720964.2291176,48000,9.881175994873047
1589720975.7182534,48500,9.944659233093262
1589720987.3530908,49000,9.894242286682129
1589720997.3197289,49500,9.942065238952637
1589721008.6314049,50000,9.892142295837402
1589721019.1452127,50500,9.850740432739258
1589721030.2106793,51000,9.930000305175781
1589721040.3788378,51500,9.93034839630127
1589721051.8678308,52000,9.933780670166016
1589721062.967974,52500,9.930853843688965
1589721073.0790222,53000,9.901944160461426
1589721083.8240407,53500,9.913999557495117
1589721095.135364,54000,9.931341171264648
1589721105.3700652,54500,9.926750183105469
1589721116.7030127,55000,9.8931245803833
1589721127.2160907,55500,9.933292388916016
1589721137.9060578,56000,9.930525779724121
1589721148.5712507,56500,9.904142379760742
1589721160.2066972,57000,9.869799613952637
1589721169.9180949,57500,9.909341812133789
1589721181.285599,58000,9.93642807006836
1589721192.1519642,58500,9.94336986541748
1589721202.8418822,59000,9.919875144958496
1589721213.5869138,59500,9.913749694824219
1589721224.9220455,60000,9.928421020507812
1589721234.809878,60500,9.937738418579102
1589721246.1558568,61000,9.936249732971191
1589721257.0886068,61500,9.939069747924805
1589721268.3675983,62000,9.917794227600098
1589721279.1117,62500,9.895833015441895
1589721290.657772,63000,9.928205490112305
1589721300.9585593,63500,9.93719482421875
1589721312.05901,64000,9.940909385681152
1589721322.671013,64500,9.908823013305664
1589721333.604427,65000,9.917499542236328
1589721344.1717014,65500,9.92679500579834
1589721355.5496454,66000,9.944772720336914
1589721365.8383262,66500,9.918420791625977
1589721376.951599,67000,9.919750213623047
1589721387.6399074,67500,9.908378601074219
1589721398.9856875,68000,9.940567970275879
1589721409.0198662,68500,9.937790870666504
1589721420.8658745,69000,9.935609817504883
1589721431.0867984,69500,9.927092552185059
1589721442.621667,70000,9.932125091552734
1589721452.666725,70500,9.913420677185059
1589721465.022962,71000,9.94011116027832
1589721474.0346014,71500,9.927804946899414
1589721486.5564153,72000,9.936829566955566
1589721496.3255832,72500,9.919285774230957
1589721508.0803897,73000,9.914124488830566
1589721517.826789,73500,9.93674373626709
1589721528.5703964,74000,9.927051544189453
1589721539.1492305,74500,9.921666145324707
1589721549.9927297,75000,9.927499771118164
1589721561.3497932,75500,9.913025856018066
1589721571.5062983,76000,9.922948837280273
1589721583.1413527,76500,9.948261260986328
1589721594.0173962,77000,9.925256729125977
1589721604.9507325,77500,9.940443992614746
1589721615.2745183,78000,9.818684577941895
1589721626.8092644,78500,9.932307243347168
1589721637.0430813,79000,9.944777488708496
1589721648.3985198,79500,9.936341285705566
1589721658.910534,80000,9.911818504333496
1589721670.0114255,80500,9.940957069396973
1589721680.312348,81000,9.901617050170898
1589721691.8005772,81500,9.908636093139648
1589721701.9794695,82000,9.869463920593262
1589721713.013366,82500,9.941591262817383
1589721724.2801015,83000,9.951224327087402
1589721735.8031387,83500,9.919750213623047
1589721745.4934354,84000,9.933249473571777
1589721757.1386409,84500,9.901389122009277
1589721767.7712438,85000,9.898905754089355
1589721778.1941545,85500,9.902575492858887
1589721789.1944268,86000,9.949361801147461
1589721800.596348,86500,9.911028861999512
1589721810.5741744,87000,9.93287467956543
1589721822.07535,87500,9.918749809265137
1589721832.6744611,88000,9.896718978881836
1589721843.4425848,88500,9.932092666625977
1589721854.1554618,89000,9.934871673583984
1589721868.6988606,89500,9.940325736999512
1589721882.7549288,90000,9.31445026397705
1589721897.1118402,90500,9.911388397216797
1589721907.1906266,91000,9.933170318603516
1589721918.5459218,91500,9.897058486938477
1589721929.5367332,92000,9.919625282287598
1589721940.3020625,92500,9.936624526977539
1589721950.9269626,93000,9.918076515197754
1589721962.5150867,93500,9.916625022888184
1589721972.6490195,94000,9.927045822143555
1589721984.261183,94500,9.945531845092773
1589721995.4503746,95000,9.931428909301758
1589722006.6285021,95500,9.948369026184082
1589722016.9078476,96000,9.939535140991211
1589722028.230523,96500,9.939772605895996
1589722038.6529434,97000,9.87125015258789
1589722049.743243,97500,9.945638656616211
1589722060.6212368,98000,9.913289070129395
1589722072.223272,98500,9.935237884521484
1589722081.9428005,99000,9.89758586883545
1589722093.289347,99500,9.908611297607422
1589722104.2551334,100000,9.94734001159668
1589722114.9672654,100500,9.942092895507812
1589722125.822937,101000,9.910146713256836
1589722137.2237754,101500,9.909031867980957
1589722147.2257402,102000,9.943750381469727
1589722158.792902,102500,9.934884071350098
1589722170.3272195,103000,9.948260307312012
1589722181.0478778,103500,9.941394805908203
1589722191.9506793,104000,9.9163236618042
1589722203.283295,104500,9.92081069946289
1589722213.6837301,105000,9.92621898651123
1589722224.662716,105500,9.918684005737305
1589722237.4181538,106000,9.947234153747559
1589722256.825315,106500,9.900294303894043
1589722268.443079,107000,9.907285690307617
1589722279.9540706,107500,9.922179222106934
1589722290.076892,108000,9.920921325683594
1589722301.4887834,108500,9.941847801208496
1589722312.1998975,109000,9.935464859008789
1589722322.7907207,109500,9.908857345581055
1589722333.6676743,110000,9.93818187713623
1589722345.0017447,110500,9.935625076293945
1589722354.9577847,111000,9.94851016998291
1589722366.5243886,111500,9.921977043151855
1589722377.2594717,112000,9.90647029876709
1589722387.8158934,112500,9.891093254089355
1589722398.649006,113000,9.945319175720215
1589722410.1728723,113500,9.934318542480469
1589722420.0065598,114000,9.92300033569336
1589722431.4855957,114500,9.918846130371094
1589722442.1627667,115000,9.852222442626953
1589722452.8736007,115500,9.908235549926758
1589722463.620118,116000,9.932738304138184
1589722475.6085272,116500,9.93034839630127
1589722488.2778924,117000,9.93931770324707
1589722501.220534,117500,9.88687515258789
1589722511.8210554,118000,9.93012523651123
1589722523.4127643,118500,9.938408851623535
1589722533.7777238,119000,9.926904678344727
1589722544.611804,119500,9.908194541931152
1589722555.3815825,120000,9.934358596801758
1589722566.9142995,120500,9.883225440979004
1589722576.7259035,121000,9.896450996398926
1589722588.3045614,121500,9.90088176727295
1589722599.015339,122000,9.935243606567383
1589722609.9485836,122500,9.91014289855957
1589722620.6609187,123000,9.8931245803833
1589722632.3074985,123500,9.895468711853027
1589722642.240383,124000,9.882963180541992
1589722653.4185076,124500,9.88724136352539
1589722664.3864648,125000,9.891875267028809
1589722674.719599,125500,9.902777671813965
1589722686.0436819,126000,9.917499542236328
1589722697.1987772,126500,9.926578521728516
1589722707.153983,127000,9.927051544189453
1589722718.8553333,127500,9.940108299255371
1589722729.4122229,128000,9.929512023925781
1589722739.8685803,128500,9.908332824707031
1589722750.9560773,129000,9.912702560424805
1589722762.1573975,129500,9.91653823852539
1589722773.4236777,130000,9.941444396972656
1589722787.2352362,130500,9.91855239868164
1589722799.1702867,131000,9.930365562438965
1589722810.3054917,131500,9.946086883544922
1589722820.5146654,132000,9.920000076293945
1589722831.8267365,132500,9.947552680969238
1589722842.7180734,133000,9.946195602416992
1589722853.4178443,133500,9.870862007141113
1589722863.884595,134000,9.9022855758667
1589722875.2293575,134500,9.938023567199707
1589722885.7184024,135000,9.945212364196777
1589722896.7305095,135500,9.935595512390137
1589722907.4424016,136000,9.89712142944336
1589722918.4091973,136500,9.912285804748535
1589722928.9210632,137000,9.927682876586914
1589722940.2341774,137500,9.933333396911621
1589722950.723407,138000,9.908529281616211
1589722961.9799972,138500,9.941086769104004
1589722972.3462124,139000,9.884193420410156
1589722983.7122285,139500,9.912105560302734
1589722993.735523,140000,9.942777633666992
1589723005.293033,140500,9.92397403717041
1589723015.949067,141000,9.920540809631348
1589723026.837952,141500,9.917916297912598
1589723037.893721,142000,9.947065353393555
1589723049.5939412,142500,9.934102058410645
1589723059.273031,143000,9.901143074035645
1589723071.628968,143500,9.933204650878906
1589723082.1741245,144000,9.927104949951172
1589723093.5505931,144500,9.939881324768066
1589723103.9966455,145000,9.938837051391602
1589723116.276137,145500,9.939432144165039
1589723125.9091117,146000,9.909354209899902
1589723137.6661594,146500,9.88166618347168
1589723147.6772208,147000,9.930810928344727
1589723157.7109478,147500,9.872321128845215
1589723168.823312,148000,9.930000305175781
1589723179.4799223,148500,9.900713920593262
1589723190.7011433,149000,9.937209129333496
1589723201.214894,149500,9.932316780090332
1589723212.4261742,150000,9.897940635681152
1589723222.9481058,150500,9.927435874938965
1589723233.6953232,151000,9.92353630065918
1589723244.651364,151500,9.912762641906738
1589723256.1285515,152000,9.904428482055664
1589723265.9060204,152500,9.941847801208496
1589723277.375103,153000,9.8960599899292
1589723287.9859266,153500,9.934285163879395
1589723298.518588,154000,9.905428886413574
1589723309.2861152,154500,9.902571678161621
1589723320.6858706,155000,9.904706001281738
1589723330.5991194,155500,9.922435760498047
1589723342.2770612,156000,9.94255542755127
1589723352.622227,156500,9.936279296875
1589723363.3006139,157000,9.92378044128418
1589723374.6787188,157500,9.930853843688965
1589723386.1686304,158000,9.946739196777344
1589723396.1029718,158500,9.931463241577148
1589723407.5692954,159000,9.918784141540527
1589723418.1698387,159500,9.905570983886719
1589723429.0704076,160000,9.875516891479492
1589723439.604727,160500,9.921538352966309
1589723450.9045622,161000,9.922749519348145
1589723461.2723727,161500,9.95419979095459
1589723472.251041,162000,9.930000305175781
1589723483.1745028,162500,9.882878303527832
1589723493.8614545,163000,9.918289184570312
1589723504.2298088,163500,9.940909385681152
1589723515.6405244,164000,9.92658519744873
1589723525.8084507,164500,9.922438621520996
1589723536.832715,165000,9.947766304016113
1589723547.6654532,165500,9.95173454284668
1589723558.887678,166000,9.946304321289062
1589723569.022869,166500,9.931829452514648
1589723580.1234262,167000,9.914189338684082
1589723590.7776368,167500,9.938750267028809
1589723601.7354212,168000,9.940443992614746
1589723612.6580873,168500,9.914999961853027
1589723624.3264601,169000,9.933928489685059
1589723634.104397,169500,9.927762985229492
1589723645.3384097,170000,9.89838695526123
1589723656.1158638,170500,9.930356979370117
1589723666.9947147,171000,9.881500244140625
1589723677.9826012,171500,9.947234153747559
1589723690.950183,172000,9.925000190734863
1589723701.6293209,172500,9.930581092834473
1589723712.6183355,173000,9.931666374206543
1589723723.6083353,173500,9.942333221435547
1589723734.797912,174000,9.92562484741211
1589723744.8874555,174500,9.947708129882812
1589723756.409301,175000,9.94344425201416
1589723767.087143,175500,9.939888954162598
1589723777.6873229,176000,9.88266658782959
1589723788.6012146,176500,9.938863754272461
1589723800.1235695,177000,9.938977241516113
1589723810.024213,177500,9.930832862854004
1589723821.2685223,178000,9.944999694824219
1589723831.8710356,178500,9.939204216003418
1589723842.6246448,179000,9.936627388000488
1589723853.3812363,179500,9.93681812286377
1589723864.737452,180000,9.936162948608398
1589723874.8044128,180500,9.906486511230469
1589723886.1725507,181000,9.933902740478516
1589723896.9616573,181500,9.91576862335205
1589723907.7170706,182000,9.94588851928711
1589723918.462475,182500,9.934418678283691
1589723929.9850886,183000,9.91528606414795
1589723939.763786,183500,9.913846015930176
1589723951.3644645,184000,9.938863754272461
1589723962.0871136,184500,9.91136360168457
1589723973.698449,185000,9.871207237243652
1589723984.2114322,185500,9.927194595336914
1589723995.6670406,186000,9.912500381469727
1589724006.1783576,186500,9.947021484375
1589724017.0357513,187000,9.904394149780273
1589724027.8695726,187500,9.939332962036133
1589724039.1029115,188000,9.925250053405762
1589724049.0799518,188500,9.939659118652344
1589724061.0483656,189000,9.906315803527832
1589724071.493046,189500,9.926216125488281
1589724082.2172067,190000,9.938953399658203
1589724092.7603898,190500,9.896363258361816
1589724104.2269003,191000,9.94304370880127
1589724113.9624724,191500,9.93674373626709
1589724125.4735966,192000,9.944042205810547
1589724136.163918,192500,9.885178565979004
1589724146.6645308,193000,9.921351432800293
1589724157.4979692,193500,9.918846130371094
1589724168.987257,194000,9.89714241027832
1589724178.9318655,194500,9.914230346679688
1589724190.1656992,195000,9.910428047180176
1589724201.122093,195500,9.92452335357666
1589724211.6887844,196000,9.9375
1589724223.368179,196500,9.944893836975098
1589724316.817535,197000,7.951818466186523
1589724328.3732898,197500,6.597285270690918
1589724339.6871436,198000,7.092124938964844
1589724349.5072696,198500,4.483166694641113
1589724361.8319573,199000,3.847428560256958
1589724372.187624,199500,5.214666843414307
1589724382.7003713,200000,7.960636615753174
1589724393.399431,200500,9.136687278747559
1589724404.488568,201000,7.5
1589724415.1899183,201500,7.104125022888184
1589724427.1800816,202000,5.88100004196167
1589724436.5349104,202500,8.801363945007324
1589724448.5584197,203000,8.507888793945312
1589724458.757888,203500,5.666800022125244
1589724470.7352147,204000,7.51099967956543
1589724480.4034095,204500,6.677199840545654
1589724492.6491663,205000,6.336888790130615
1589724503.5721345,205500,8.840818405151367
1589724513.7283666,206000,9.05492877960205
1589724524.3508756,206500,9.75538444519043
1589724536.0066888,207000,5.905375003814697
1589724546.5072613,207500,9.043856620788574
1589724558.7107875,208000,8.736944198608398
1589724569.5539382,208500,7.122875213623047
1589724580.2869399,209000,7.887818336486816
1589724591.099248,209500,9.158875465393066
1589724603.0759385,210000,9.83736801147461
1589724613.16673,210500,8.954538345336914
1589724623.834037,211000,9.759333610534668
1589724635.1450944,211500,6.682600021362305
1589724645.8670874,212000,9.451478004455566
1589724656.1478057,212500,9.24252986907959
1589724667.6145678,213000,8.804636001586914
1589724677.5139112,213500,9.32865047454834
1589724688.4588668,214000,9.456912994384766
1589724699.648575,214500,9.195250511169434
1589724710.9719846,215000,9.221750259399414
1589724721.528721,215500,9.75666618347168
1589724732.329085,216000,9.171125411987305
1589724742.6721852,216500,9.803055763244629
1589724753.6291342,217000,9.832941055297852
1589724764.640845,217500,9.797812461853027
1589724776.486219,218000,9.819210052490234
1589724786.908551,218500,9.314947128295898
1589724798.8881528,219000,9.872272491455078
1589724810.2439191,219500,7.23075008392334
1589724820.4208264,220000,9.756538391113281
1589724831.2449646,220500,9.771944046020508
1589724842.4335601,221000,9.822368621826172
1589724852.4228492,221500,9.74593734741211
1589724864.624583,222000,9.761154174804688
1589724874.9358792,222500,9.192882537841797
1589724885.6139402,223000,9.847749710083008
1589724896.5146203,223500,9.808684349060059
1589724907.6031623,224000,9.430521965026855
1589724918.8150547,224500,9.800588607788086
1589724929.9161818,225000,9.849772453308105
1589724942.0738678,225500,9.805277824401855
1589724952.5948434,226000,9.811388969421387
1589724963.064133,226500,9.835000038146973
1589724974.051828,227000,9.817221641540527
1589724987.2076466,227500,9.801666259765625
1589724998.0417645,228000,9.81294059753418
1589725008.5756269,228500,9.897500038146973
1589725019.6538336,229000,9.809499740600586
1589725030.9439669,229500,9.82944393157959
1589725040.8988647,230000,9.781110763549805
1589725101.3354344,231000,2.7693331241607666
1589725112.8259695,231500,-0.6360000371932983
1589725121.6709108,232000,1.4492000341415405
1589725132.76116,232500,2.8303332328796387
1589725143.6615465,233000,3.422600030899048
1589725153.3624897,233500,2.7778332233428955
1589725165.7073581,234000,5.109857082366943
1589725175.9645786,234500,5.450799942016602
1589725186.975197,235000,1.3717999458312988
1589725197.5198076,235500,5.281000137329102
1589725209.144893,236000,-0.6769999861717224
1589725218.5314226,236500,1.275800108909607
1589725230.5873582,237000,4.44350004196167
1589725240.5558772,237500,3.569000244140625
1589725251.7232733,238000,1.0450000762939453
1589725261.634731,238500,3.472799777984619
1589725272.6904895,239000,6.6668572425842285
1589725283.0241878,239500,6.975374698638916
1589725293.8925571,240000,1.3057998418807983
1589725304.0024374,240500,6.054499626159668
1589725315.0710983,241000,4.441999912261963
1589725374.3960295,241500,-0.7000000476837158
1589725385.785467,242000,2.7113332748413086
1589725396.2299922,242500,1.3514000177383423
1589725406.7751076,243000,-0.6570000648498535
1589725418.0753706,243500,-0.796999990940094
1589725427.52151,244000,1.2044000625610352
1589725438.789151,244500,1.3272000551223755
1589725449.276685,245000,1.1963999271392822
1589725460.3771956,245500,2.7168333530426025
1589725470.5123622,246000,1.2591999769210815
1589725481.1244674,246500,-0.7580000162124634
1589725493.112858,247000,5.872833251953125
1589725503.9035082,247500,4.4061665534973145
1589725514.7370796,248000,6.107333183288574
1589725524.136534,248500,1.3083999156951904
1589725535.4612503,249000,4.293666362762451
1589725545.3712647,249500,3.1194000244140625
1589725556.3498328,250000,4.362333297729492
1589725566.6277802,250500,6.024666786193848
1589725577.683694,251000,6.014666557312012
1589725587.4738297,251500,5.983166694641113
1589725599.3849833,252000,7.281799793243408
1589725610.8429866,252500,-0.7200000286102295
1589725621.2760234,253000,1.2389999628067017
1589725632.197184,253500,4.282500267028809
1589725643.5094252,254000,8.025142669677734
1589725653.4647472,254500,6.046666622161865
1589725664.0890663,255000,9.40333366394043
1589725674.4568756,255500,4.372499942779541
1589725686.2550478,256000,4.082499980926514
1589725695.046943,256500,7.291800022125244
1589725706.4571686,257000,5.93316650390625
1589725716.4566882,257500,4.216833114624023
1589725729.1359735,258000,9.462142944335938
1589725744.5698144,258500,8.017857551574707
1589725756.9151251,259000,5.938499927520752
1589725767.1938326,259500,9.40583324432373
1589725779.1507711,260000,2.5870001316070557
1589725789.0401466,260500,7.73033332824707
1589725800.3295076,261000,9.210833549499512
1589725810.263624,261500,4.902571201324463
1589725821.5086896,262000,8.049428939819336
1589725830.9748325,262500,9.420833587646484
1589725841.3092246,263000,9.282500267028809
1589725852.7888317,263500,6.4828572273254395
1589725863.232572,264000,5.9048333168029785
1589725873.2338493,264500,7.8725714683532715
1589725884.856595,265000,7.909571647644043
1589725894.4674087,265500,9.28416633605957
1589725904.345336,266000,7.640833377838135
1589725915.7140646,266500,6.598428726196289
1589725926.3917778,267000,7.9737138748168945
1589725937.2247949,267500,9.518750190734863
1589725947.8175328,268000,9.40999984741211
1589725958.3477843,268500,9.540624618530273
1589725968.7047527,269000,6.471142768859863
1589725978.9278038,269500,7.6541666984558105
1589725988.839676,270000,7.5933332443237305
1589726000.316923,270500,8.041285514831543
1589726010.6735709,271000,7.764832973480225
1589726021.072843,271500,8.027714729309082
1589726030.9756436,272000,9.359285354614258
1589726042.352779,272500,7.989857196807861
1589726052.5867515,273000,7.831571578979492
1589726063.4972146,273500,9.431428909301758
1589726073.7776575,274000,7.672166347503662
1589726084.7545118,274500,9.538749694824219
1589726097.144869,275000,9.453125
1589726108.567289,275500,8.024571418762207
1589726118.879728,276000,9.424285888671875
1589726130.3609169,276500,9.45687484741211
1589726140.114008,277000,9.507857322692871
1589726151.269309,277500,8.305874824523926
1589726161.5254405,278000,9.506250381469727
1589726172.5513651,278500,7.983142852783203
1589726181.8824174,279000,9.529999732971191
1589726192.927992,279500,9.553750038146973
1589726203.8166687,280000,9.606111526489258
1589726214.451547,280500,8.052428245544434
1589726225.4968243,281000,8.244750022888184
1589726235.0528488,281500,9.521875381469727
1589726246.4745767,282000,8.223750114440918
1589726255.786977,282500,9.496874809265137
1589726267.3003426,283000,7.02524995803833
1589726277.2090664,283500,9.604999542236328
1589726287.6445322,284000,9.431875228881836
1589726300.011475,284500,9.363750457763672
1589726310.4217343,285000,8.026999473571777
1589726320.2231185,285500,8.279125213623047
1589726332.379745,286000,8.169750213623047
1589726343.246029,286500,6.029000282287598
1589726353.3591294,287000,6.9232497215271
1589726364.5036016,287500,9.667499542236328
1589726376.4044144,288000,6.604571342468262
1589726387.1813142,288500,7.001625061035156
1589726398.8957288,289000,8.441444396972656
1589726408.8722336,289500,8.36762523651123
1589726419.2070704,290000,9.51187515258789
1589726429.9963112,290500,8.051856994628906
1589726442.1304874,291000,8.650300025939941
1589726451.5525577,291500,8.294750213623047
1589726463.041157,292000,5.047285556793213
1589726472.9541013,292500,9.445713996887207
1589726483.7877686,293000,9.441110610961914
1589726494.0216982,293500,8.226875305175781
1589726505.5901747,294000,9.586999893188477
1589726515.6109703,294500,9.538333892822266
1589726526.0686748,295000,9.417142868041992
1589726537.2352266,295500,8.458444595336914
1589726548.069203,296000,9.519444465637207
1589726558.2132769,296500,9.46500015258789
1589726569.6048539,297000,8.396444320678711
1589726579.216181,297500,9.567222595214844
1589726590.6273024,298000,8.52299976348877
1589726601.3827846,298500,9.596111297607422
1589726611.7172775,299000,8.392889022827148
1589726622.9184663,299500,9.57450008392334
1589726634.1402698,300000,8.208624839782715
1589726643.9732473,300500,8.191374778747559
1589726654.8079085,301000,9.550000190734863
1589726666.1073763,301500,9.560500144958496
1589726675.042822,302000,9.525625228881836
1589726686.6418755,302500,9.34333324432373
1589726696.9542632,303000,9.59850025177002
1589726707.5771594,303500,9.565000534057617
1589726718.4231222,304000,8.572500228881836
1589726729.5221999,304500,9.603333473205566
1589726739.3565226,305000,9.547778129577637
1589726750.8139107,305500,9.60949993133545
1589726761.4820857,306000,9.605999946594238
1589726772.6909945,306500,9.561666488647461
1589726782.1050484,307000,9.429374694824219
1589726794.4488623,307500,9.433333396911621
1589726803.249247,308000,9.630000114440918
1589726815.5276937,308500,9.602499961853027
1589726825.16029,309000,9.663888931274414
1589726835.9730458,309500,8.363777160644531
1589726846.9961624,310000,6.997875213623047
1589726858.2186506,310500,8.481111526489258
1589726866.963719,311000,8.299124717712402
1589726878.182245,311500,9.630000114440918
1589726888.8771477,312000,8.442777633666992
1589726901.370738,312500,9.637777328491211
1589726912.3773143,313000,8.6496000289917
1589726923.5110145,313500,9.583333015441895
1589726933.1437898,314000,9.690999984741211
1589726943.6018906,314500,9.609444618225098
1589726954.356875,315000,9.576499938964844
1589726965.7021115,315500,9.543749809265137
1589726976.1692197,316000,9.614999771118164
1589726987.925173,316500,9.57611083984375
1589726997.61491,317000,8.433333396911621
1589727008.7500446,317500,8.396888732910156
1589727018.9400787,318000,9.64050006866455
1589727029.616057,318500,9.535555839538574
1589727040.2507126,319000,9.673181533813477
1589727051.530104,319500,9.613499641418457
1589727060.7513833,320000,9.5
1589727072.1513216,320500,9.535499572753906
1589727083.0966382,321000,9.584444999694824
1589727093.3869896,321500,8.052571296691895
1589727103.5535648,322000,9.559444427490234
1589727114.4905264,322500,8.598699569702148
1589727124.4107213,323000,9.59000015258789
1589727134.1553972,323500,9.67650032043457
1589727145.623445,324000,9.703182220458984
1589727155.6345084,324500,9.6875
1589727166.7679696,325000,9.695454597473145
1589727177.6255593,325500,9.69636344909668
1589727187.5583394,326000,9.636500358581543
1589727198.2147048,326500,9.644499778747559
1589727209.4593728,327000,8.66100025177002
1589727219.7607057,327500,9.649545669555664
1589727231.3726573,328000,9.61050033569336
1589727241.6944704,328500,8.449333190917969
1589727251.6163828,329000,9.688333511352539
1589727263.218596,329500,9.604090690612793
1589727273.8414953,330000,8.015856742858887
1589727284.0524094,330500,8.787091255187988
1589727295.5417874,331000,9.613332748413086
1589727306.2311327,331500,9.635499954223633
1589727317.3873496,332000,9.559000015258789
1589727327.7998347,332500,8.50344467163086
1589727338.5783913,333000,9.639999389648438
1589727396.0378647,333500,2.684333324432373
1589727406.449582,334000,4.314333438873291
1589727418.2494075,334500,2.6714999675750732
1589727428.070782,335000,6.091000080108643
1589727438.9836123,335500,4.4083333015441895
1589727450.0716257,336000,6.511571407318115
1589727460.6941283,336500,4.256166458129883
1589727471.697149,337000,6.561999797821045
1589727483.4523246,337500,8.020999908447266
1589727492.653342,338000,5.888000011444092
1589727504.452464,338500,6.645142555236816
1589727515.4542375,339000,4.31416654586792
1589727526.831303,339500,2.577500104904175
1589727536.5224607,340000,7.404599666595459
1589727548.221121,340500,2.5211665630340576
1589727558.64428,341000,6.073832988739014
1589727569.6563454,341500,4.412166595458984
1589727579.6582825,342000,6.000333309173584
1589727591.425281,342500,6.584285736083984
1589727601.0802062,343000,8.15342903137207
1589727613.4704459,343500,8.279375076293945
1589727623.1150582,344000,6.1641669273376465
1589727633.005322,344500,6.694142818450928
1589727645.5945485,345000,5.2208571434021
1589727655.2504292,345500,6.187666893005371
1589727666.7619138,346000,4.240833282470703
1589727677.5085897,346500,2.7638332843780518
1589727688.7440646,347000,8.119142532348633
1589727697.8865829,347500,6.116499900817871
1589727709.763908,348000,7.991285800933838
1589727721.1870005,348500,4.365999698638916
1589727731.432119,349000,7.948166847229004
1589727742.6434083,349500,7.978428840637207
1589727753.8779547,350000,4.375500202178955
1589727763.0003674,350500,6.702571392059326
1589727774.9573038,351000,7.074124813079834
1589727785.2684488,351500,6.199166774749756
1589727796.8019137,352000,3.773428440093994
1589727806.4930742,352500,7.857166290283203
1589727817.9042358,353000,6.142166614532471
