Wall time,Step,Value
1596840727,68500,-3.998000383
1596840742,69500,-4.098000526
1596840749,70000,-3.998000383
1596840758,70500,8.614999771
1596840774,71500,2.255999804
1596840789,72500,6.354999542
1596840796,73000,-3.99600029
1596840812,74000,-4.096000195
1596840820,74500,7.565000534
1596840827,75000,-3.998000383
1596840843,76000,2.55099988
1596840858,77000,-3.99600029
1596840866,77500,-4.296000481
1596840882,78500,-4.296000481
1596840898,79500,-3.99600029
1596840905,80000,-3.99600029
1596840920,81000,6.399999619
1596840928,81500,-4.000000477
1596840943,82500,-4.100000381
1596840951,83000,8.01499939
1596840958,83500,-4.300000191
1596840967,84000,6.659999371
1596840982,85000,-3.997000217
1596840998,86000,-3.997000217
1596841005,86500,-4.197000504
1596841021,87500,6.035000324
1596841029,88000,-4.199000359
1596841044,89000,-3.999000311
1596841060,90000,-4.099000454
1596841068,90500,-4.399000168
1596841076,91000,8.850000381
1596841083,91500,7.880000114
1596841092,92000,-4.598999977
1596841107,93000,6.56499958
1596841114,93500,-4.499000072
1596841129,94500,-4.099000454
1596841136,95000,6.834999561
1596841145,95500,7.384999275
1596841160,96500,-4.197000504
1596841168,97000,-4.397000313
1596841184,98000,-4.297000408
1596841192,98500,-4.397000313
1596841208,99500,2.278999805
1596841224,100500,6.450000286
1596841231,101000,-3.99600029
1596841247,102000,-4.296000481
1596841255,102500,7.775000572
1596841262,103000,5.974999905
1596841278,104000,-4.297000408
1596841294,105000,-4.297000408
1596841302,105500,-4.197000504
1596841318,106500,-4.297000408
1596841325,107000,-4.497000217
1596841340,108000,-3.997000217
1596841356,109000,1.87650001
1596841371,110000,-3.999000311
1596841379,110500,7.974999905
1596841387,111000,-3.99600029
1596841402,112000,5.889999866
1596841410,112500,6.630000114
1596841425,113500,-4.696000099
1596841433,114000,5.909999371
1596841440,114500,7.894999981
1596841449,115000,9.107500076
1596841456,115500,8.3125
1596841473,116500,-4.098000526
1596841481,117000,7.944999695
1596841488,117500,-4.100000381
1596841497,118000,7.360000134
1596841504,118500,8.759999275
1596841513,119000,8.359999657
1596841520,119500,8.024999619
1596841528,120000,-4.097000122
1596841542,121000,-4.697000027
1596841551,121500,7.632499695
1596841558,122000,8.655000687
1596841566,122500,8.62749958
1596841581,123500,5.869999886
1596841589,124000,6.295000076
1596841597,124500,7.927499771
1596841604,125000,8.920000076
1596841613,125500,7.464999199
1596841621,126000,7.044999599
1596841637,127000,-4.499000072
1596841644,127500,6.234999657
1596841660,128500,-4.300000191
1596841668,129000,-4.500000477
1596841676,129500,7.995000362
1596841683,130000,8.295000076
1596841692,130500,-4.098000526
1596841700,131000,8.81499958
1596841708,131500,6.759999752
1596841715,132000,7.924999714
1596841724,132500,9.227499962
1596841731,133000,6.574999332
1596841746,134000,2.21449995
1596841754,134500,9.019999504
1596841761,135000,-4.499000072
1596841770,135500,8.875
1596841778,136000,8.267499924
1596841786,136500,-4.598000526
1596841793,137000,8.835000038
1596841802,137500,-4.396000385
1596841809,138000,8.918333054
1596841818,138500,8.816666603
1596841824,139000,9.007500648
1596841832,139500,8.527500153
1596841841,140000,8.569999695
1596841848,140500,8.923749924
1596841856,141000,9.357500076
1596841864,141500,8.421666145
1596841871,142000,9.345000267
1596841879,142500,8.878333092
1596841888,143000,8.220000267
1596841895,143500,9.006666183
1596841903,144000,8.867499352
1596841911,144500,9.338999748
1596841919,145000,9.188333511
1596841926,145500,9.171250343
1596841934,146000,9.194999695
1596841942,146500,7.880000114
1596841950,147000,8.842499733
1596841966,148000,2.412999868
1596841982,149000,6.057499409
1596841998,150000,7.847499847
1596842006,150500,8.364998817
1596842014,151000,2.553499699
1596842021,151500,9.418999672
1596842030,152000,9.18999958
1596842037,152500,7.924999237
1596842045,153000,-4.597000122
1596842052,153500,9.154999733
1596842060,154000,9.178333282
1596842076,155000,4.407666683
1596842085,155500,8.434999466
1596842092,156000,-4.500000477
1596842101,156500,8.547499657
1596842108,157000,9.242500305
1596842116,157500,9.178333282
1596842123,158000,9.262000084
1596842132,158500,9.364999771
1596842139,159000,2.607000113
1596842147,159500,9.35333252
1596842155,160000,-4.597000122
1596842164,160500,9.383999825
1596842171,161000,9.335000038
1596842180,161500,9.425000191
1596842186,162000,6.469999313
1596842195,162500,9.408333778
1596842203,163000,8.908332825
1596842210,163500,9.327500343
1596842218,164000,8.220000267
1596842226,164500,9.154999733
1596842234,165000,9.193332672
1596842242,165500,9.246250153
1596842249,166000,9.335000038
1596842258,166500,9.477499962
1596842265,167000,9.414000511
1596842274,167500,9.181666374
1596842281,168000,9.282500267
1596842289,168500,9.50249958
1596842297,169000,9.468333244
1596842313,170000,7.162666798
1596842321,170500,9.260000229
1596842328,171000,2.452499628
1596842337,171500,9.535833359
1596842344,172000,9.352000237
1596842352,172500,9.375
1596842360,173000,9.366999626
1596842367,173500,9.524000168
1596842375,174000,9.38699913
1596842383,174500,9.387499809
1596842391,175000,8.93999958
1596842398,175500,9.487499237
1596842407,176000,7.13999939
1596842414,176500,9.321249962
1596842423,177000,9.263750076
1596842430,177500,9.332499504
1596842438,178000,9.183333397
1596842446,178500,9.179444313
1596842454,179000,9.139235973
1596842462,179500,9.099027634
1596842470,180000,9.058819294
1596842478,180500,9.018610954
1596842486,181000,8.978402615
1596842493,181500,8.938194275
1596842501,182000,8.897985935
1596842509,182500,5.857777596
1596842517,183000,8.817569256
1596842525,183500,8.777360916
1596842533,184000,8.737152576
1596842541,184500,8.896944237
1596842549,185000,8.656735897
1596842557,185500,8.716527557
1596842565,186000,9.179444313
1596842573,186500,9.139235973
1596842580,187000,6.099027634
1596842588,187500,8.656735897
1596842596,188000,9.183333397
1596842604,188500,9.179444313
1596842612,189000,9.139235973
1596842620,189500,9.099027634
1596842628,190000,9.058819294
