Wall time,Step,Value
1589720997,49500,9.673913002
1589721009,50000,13.5714283
1589721019,50500,17.25926018
1589721030,51000,11.19512177
1589721040,51500,10.5581398
1589721052,52000,11.29268265
1589721063,52500,11.95121956
1589721073,53000,11.94444466
1589721084,53500,13.19999981
1589721095,54000,11.29268265
1589721105,54500,11.67500019
1589721117,55000,14.53125
1589721127,55500,11.17073154
1589721138,56000,12.07894707
1589721149,56500,13.14285755
1589721160,57000,19.55999947
1589721170,57500,11.8684206
1589721181,58000,10.83333302
1589721192,58500,10
1589721203,59000,11.52499962
1589721214,59500,13.02777767
1589721225,60000,12.02631569
1589721235,60500,10.85714245
1589721246,61000,11.35000038
1589721257,61500,10.8372097
1589721268,62000,13.5
1589721279,62500,13.08333302
1589721291,63000,11.79487133
1589721301,63500,11.46341419
1589721312,64000,10.090909
1589721323,64500,13.55882359
1589721334,65000,12.26315784
1589721344,65500,11.8717947
1589721356,66000,10.36363602
1589721366,66500,12.10526276
1589721377,67000,11.57499981
1589721388,67500,12.29729748
1589721399,68000,10.48888874
1589721409,68500,10.61904716
1589721421,69000,11.16666698
1589721431,69500,10.63414669
1589721443,70000,11.61904716
1589721453,70500,12.02777767
1589721465,71000,10.80434799
1589721474,71500,10.375
1589721487,72000,12.16666698
1589721496,72500,12.26470566
1589721508,73000,11.29545498
1589721518,73500,10.76315784
1589721529,74000,11.76923084
1589721539,74500,11.84615421
1589721550,75000,10.9285717
1589721561,75500,12.10526276
1589721572,76000,11.84615421
1589721583,76500,9.891304016
1589721594,77000,11.8717947
1589721605,77500,10.15555573
1589721615,78000,25
1589721627,78500,11.82051277
1589721637,79000,10.17777824
1589721648,79500,11.53658581
1589721659,80000,13.63636398
1589721670,80500,9.680850983
1589721680,81000,13.79411793
1589721692,81500,14.18181801
1589721702,82000,16.6428566
1589721713,82500,10.31818199
1589721724,83000,9.571428299
1589721736,83500,11.64999962
1589721746,84000,10.97500038
1589721757,84500,13.19444466
1589721768,85000,14.4375
1589721778,85500,14.030303
1589721789,86000,9.723403931
1589721801,86500,13.64705849
1589721811,87000,11.42500019
1589721822,87500,12.91666698
1589721833,88000,14.5
1589721844,88500,10.7209301
1589721854,89000,11.76923084
1589721869,89500,9.956521988
1589721883,90000,24.14999962
1589721897,90500,12.72222233
1589721907,91000,11.34146309
1589721919,91500,13.5882349
1589721930,92000,11.57499981
1589721940,92500,11.32499981
1589721951,93000,11.79487133
1589721963,93500,11.5
1589721973,94000,10.5
1589721984,94500,9.80851078
1589721996,95000,10.83333302
1589722007,95500,9.73913002
1589722017,96000,10.8139534
1589722028,96500,10.11363602
1589722039,97000,19.875
1589722050,97500,9.723403931
1589722061,98000,12
1589722072,98500,11.11904716
1589722082,99000,16.06896591
1589722093,99500,12.77777767
1589722104,100000,9.680850983
1589722115,100500,10.67441845
1589722126,101000,13.82352924
1589722137,101500,14.96774197
1589722147,102000,10.340909
1589722159,102500,10.69767475
1589722170,103000,9.913043022
1589722181,103500,10.4651165
1589722192,104000,14.05882359
1589722203,104500,12.18918896
1589722214,105000,11.34146309
1589722225,105500,12.05263138
1589722237,106000,9.91489315
1589722257,106500,13.38235283
1589722269,107000,13.19999981
1589722280,107500,12
1589722290,108000,12.31578922
1589722302,108500,9.717391014
1589722312,109000,10.58139515
1589722323,109500,13.19999981
1589722334,110000,10.45454502
1589722345,110500,11.375
1589722355,111000,9.638298035
1589722367,111500,10.7441864
1589722377,112000,13.85294151
1589722388,112500,14.4375
1589722399,113000,9.659574509
1589722410,113500,10.409091
1589722420,114000,11.39999962
1589722432,114500,11.8717947
1589722442,115000,17.40740776
1589722453,115500,13.5882349
1589722464,116000,11.0714283
1589722476,116500,10.67441845
1589722488,117000,10.31818199
1589722501,117500,14.6875
1589722512,118000,11.35000038
1589722523,118500,10.47727299
1589722534,119000,10.97619057
1589722545,119500,12.61111069
1589722555,120000,11.79487133
1589722567,120500,15.74193573
1589722577,121000,14.77419376
1589722588,121500,13.70588207
1589722599,122000,11
1589722610,122500,13.62857151
1589722621,123000,14.5625
1589722632,123500,15.0625
1589722642,124000,17.40740776
1589722653,124500,15.65517235
1589722664,125000,14.9375
1589722675,125500,12.58333302
1589722686,126000,12.34210491
1589722697,126500,12
1589722707,127000,11.76923084
1589722719,127500,10.152174
1589722729,128000,11.02439022
1589722740,128500,12.77777767
1589722751,129000,12.94594574
1589722762,129500,11.48717976
1589722773,130000,10.15555573
1589722787,130500,12.07894707
1589722799,131000,11.51219559
1589722810,131500,9.456521988
1589722821,132000,12.47368431
1589722832,132500,9.510638237
1589722843,133000,9.891304016
1589722854,133500,16.17241287
1589722864,134000,13.25714302
1589722875,134500,10.5348835
1589722886,135000,9.787234306
1589722897,135500,10.85714245
1589722908,136000,14.15151501
1589722918,136500,13.34285736
1589722929,137000,11.36585331
1589722940,137500,9.911110878
1589722951,138000,13.5882349
1589722962,138500,10.23913002
1589722972,139000,14.7096777
1589722984,139500,12.3684206
1589722994,140000,9.911110878
1589723005,140500,11.84615421
1589723016,141000,12.40540504
1589723027,141500,13.08333302
1589723038,142000,9.717391014
1589723050,142500,11.8717947
1589723059,143000,13.22857189
1589723072,143500,11.70731735
1589723082,144000,12.27777767
1589723094,144500,10.86363602
1589723104,145000,11.1219511
1589723116,145500,10
1589723126,146000,15.85714245
1589723138,146500,16.32258034
1589723148,147000,12.909091
1589723158,147500,16.7142849
1589723169,148000,11.36585331
1589723180,148500,13.14285755
1589723191,149000,10.69767475
1589723201,149500,11.58536625
1589723212,150000,13.35294151
1589723223,150500,12
1589723234,151000,11
1589723245,151500,12.23684216
1589723256,152000,13.4285717
1589723266,152500,9.695652008
1589723277,153000,14.18181801
1589723288,153500,10.71428585
1589723299,154000,13.37142849
1589723309,154500,13.22857189
1589723321,155000,13.67647076
1589723331,155500,11.82051277
1589723342,156000,10.46666622
1589723353,156500,10.2558136
1589723363,157000,11.19512177
1589723375,157500,11.36585331
1589723386,158000,9.782608986
1589723396,158500,11.14634132
1589723408,159000,12.72972965
1589723418,159500,13.08571434
1589723429,160000,16.20689583
1589723440,160500,11.8717947
1589723451,161000,11.42500019
1589723461,161500,9.159999847
1589723472,162000,12
1589723483,162500,14.36363602
1589723494,163000,12
1589723504,163500,10.45454502
1589723516,164000,11.31707287
1589723526,164500,11.07317066
1589723537,165000,9.595745087
1589723548,165500,9.244897842
1589723559,166000,9.86956501
1589723569,166500,11.19512177
1589723580,167000,12.29729748
1589723591,167500,10.56818199
1589723602,168000,10.11111069
1589723613,168500,12.15789509
1589723624,169000,11.0714283
1589723634,169500,11.92105293
1589723645,170000,15
1589723656,170500,11.0714283
1589723667,171000,15.36666679
1589723678,171500,9.702127457
1589723691,172000,11.5
1589723702,172500,10.6511631
1589723713,173000,10.78571415
1589723724,173500,10.19999981
1589723735,174000,11.57499981
1589723745,174500,9.458333015
1589723756,175000,9.977777481
1589723767,175500,10.26666641
1589723778,176000,15.4333334
1589723789,176500,10.409091
1589723800,177000,10.409091
1589723810,177500,10.95238113
1589723821,178000,9.695652008
1589723832,178500,10.340909
1589723843,179000,10.8139534
1589723853,179500,10.36363602
1589723865,180000,10.4418602
1589723875,180500,12.75675678
1589723886,181000,11
1589723897,181500,12.02564144
1589723908,182000,10.13333321
1589723919,182500,10.5581398
1589723930,183000,13.4285717
1589723940,183500,11.69230747
1589723951,184000,10.45454502
1589723962,184500,14.030303
1589723974,185000,16.41379356
1589723984,185500,10.92682934
1589723996,186000,12.23684216
1589724006,186500,9.744680405
1589724017,187000,14.030303
1589724028,187500,10.0666666
1589724039,188000,11.44999981
1589724049,188500,10.409091
1589724061,189000,12.26315784
1589724072,189500,12.40540504
1589724082,190000,10.6279068
1589724093,190500,14.060606
1589724104,191000,9.978260994
1589724114,191500,10.51162815
1589724126,192000,9.744680405
1589724136,192500,16.9642849
1589724147,193000,12.29729748
1589724158,193500,12.1282053
1589724169,194000,13.17142868
1589724179,194500,11.8717947
1589724190,195000,13
1589724201,195500,11.28571415
1589724212,196000,10.02272701
1589724223,196500,9.744680405
1589724317,197000,40.45454407
1589724328,197500,68.5
1589724340,198000,66.57142639
1589724349,198500,73.16666412
1589724362,199000,75.85713959
1589724372,199500,56.88888931
1589724383,200000,41.25
1589724393,200500,30.25
1589724405,201000,56.11111069
1589724415,201500,61.8571434
1589724427,202000,63.44444275
1589724437,202500,41.81818008
1589724449,203000,57.55555725
1589724459,203500,45.79999924
1589724471,204000,58.22222137
1589724480,204500,47.09999847
1589724493,205000,57.66666794
1589724504,205500,41.59999847
1589724514,206000,35.13333511
1589724524,206500,36.69230652
1589724536,207000,61.375
1589724547,207500,36
1589724559,208000,26.76470566
1589724570,208500,57.66666794
1589724580,209000,44.18181992
1589724591,209500,30.625
1589724603,210000,26.31579018
1589724613,210500,37.23077011
1589724624,211000,30.53333282
1589724635,211500,51.79999924
1589724646,212000,19.95652199
1589724656,212500,28.52941132
1589724668,213000,44.81818008
1589724678,213500,23.14999962
1589724689,214000,20.73913002
1589724700,214500,31
1589724711,215000,30.625
1589724722,215500,33.93333435
1589724732,216000,28.125
1589724743,216500,26.44444466
1589724754,217000,28.35294151
1589724765,217500,29.625
1589724777,218000,25.36842155
1589724787,218500,26.10526276
1589724799,219000,19.76190567
1589724810,219500,43.46154022
1589724820,220000,35.38461685
1589724831,220500,27.5
1589724842,221000,24.68420982
1589724852,221500,30.625
1589724865,222000,36.2857132
1589724875,222500,29.375
1589724886,223000,23.45000076
1589724897,223500,25.05263138
1589724908,224000,20.82608604
1589724919,224500,28.29411697
1589724930,225000,22.04545403
1589724942,225500,27.5
1589724953,226000,25.94444466
1589724963,226500,22.52380943
1589724974,227000,27.83333397
1589724987,227500,25.83333397
1589724998,228000,29.8235302
1589725009,228500,19.08333397
1589725020,229000,24.35000038
1589725031,229500,26.72222137
1589725041,230000,26.61111069
1589725092,230500,41
1589725101,231000,95
1589725113,231500,91.5
1589725122,232000,91.59999847
1589725133,232500,91.80000305
1589725144,233000,89
1589725153,233500,83
1589725166,234000,78.5
1589725176,234500,89.59999847
1589725187,235000,97.33333588
1589725198,235500,71
1589725209,236000,99
1589725219,236500,96.19999695
1589725231,237000,92.40000153
1589725241,237500,87.83333588
1589725252,238000,96.40000153
1589725262,238500,87.33333588
1589725273,239000,69.42857361
1589725283,239500,65.57142639
1589725294,240000,94.40000153
1589725304,240500,79
1589725315,241000,88
1589725374,241500,92
1589725386,242000,95.80000305
1589725396,242500,97.40000153
1589725407,243000,99
1589725418,243500,99
1589725427,244000,94.80000305
1589725439,244500,98
1589725449,245000,96.40000153
1589725460,245500,89.66666412
1589725470,246000,91.59999847
1589725481,246500,99
1589725493,247000,81.83333588
1589725504,247500,88.5
1589725515,248000,78.33333588
1589725524,248500,91.5
1589725536,249000,89.19999695
1589725545,249500,91.80000305
1589725556,250000,87.33333588
1589725567,250500,78.14286041
1589725578,251000,81.16666412
1589725588,251500,87.19999695
1589725599,252000,92.83333588
1589725611,252500,99
1589725621,253000,95.40000153
1589725632,253500,85.83333588
1589725644,254000,69.57142639
1589725653,254500,83
1589725664,255000,80.16666412
1589725674,255500,86.40000153
1589725686,256000,90
1589725695,256500,84.33333588
1589725706,257000,88.19999695
1589725716,257500,86.33333588
1589725729,258000,66.5
1589725745,258500,75.83333588
1589725757,259000,82.16666412
1589725767,259500,75.85713959
1589725779,260000,94.80000305
1589725789,260500,77.16666412
1589725800,261000,80.85713959
1589725810,261500,74
1589725822,262000,70
1589725831,262500,78.59999847
1589725841,263000,80.16666412
1589725853,263500,77.57142639
1589725863,264000,74
1589725873,264500,73
1589725885,265000,74.66666412
1589725894,265500,75.2857132
1589725904,266000,80.16666412
1589725916,266500,73.66666412
1589725926,267000,73.125
1589725937,267500,63
1589725948,268000,69.42857361
1589725958,268500,59.375
1589725969,269000,74.2857132
1589725979,269500,72.33333588
1589725989,270000,80.42857361
1589726000,270500,74.7142868
1589726011,271000,80.66666412
1589726021,271500,70.33333588
1589726031,272000,67.375
1589726042,272500,71.57142639
1589726053,273000,77.66666412
1589726063,273500,68
1589726074,274000,76
1589726085,274500,62.7142868
1589726097,275000,61.375
1589726109,275500,68.57142639
1589726119,276000,71
1589726130,276500,68.7142868
1589726140,277000,63.625
1589726151,277500,64.2857132
1589726162,278000,63.75
1589726173,278500,69
1589726182,279000,64.75
1589726193,279500,63.875
1589726204,280000,56.11111069
1589726214,280500,70.14286041
1589726226,281000,64.125
1589726235,281500,54.57143021
1589726246,282000,63.88888931
1589726256,282500,60.5
1589726267,283000,63.7142868
1589726277,283500,61.44444275
1589726288,284000,59.375
1589726300,284500,64.25
1589726311,285000,66
1589726320,285500,60.625
1589726332,286000,67.57142639
1589726343,286500,77.57142639
1589726353,287000,58.375
1589726365,287500,50.79999924
1589726376,288000,70.83333588
1589726387,288500,62
1589726399,289000,56.33333206
1589726409,289500,57.625
1589726419,290000,62
1589726430,290500,71
1589726442,291000,51.70000076
1589726452,291500,60.125
1589726463,292000,70.85713959
1589726473,292500,66
1589726484,293000,57.11111069
1589726494,293500,59.75
1589726506,294000,50.79999924
1589726516,294500,54.875
1589726526,295000,64.375
1589726537,295500,56.875
1589726548,296000,55.90000153
1589726558,296500,67.7142868
1589726570,297000,53.375
1589726579,297500,55.40000153
1589726591,298000,55.44444275
1589726601,298500,54.44444275
1589726612,299000,53.55555725
1589726623,299500,51.33333206
1589726634,300000,60.75
1589726644,300500,60.33333206
1589726655,301000,52.33333206
1589726666,301500,51.29999924
1589726675,302000,58
1589726687,302500,56
1589726697,303000,47.5
1589726708,303500,55.33333206
1589726718,304000,50.20000076
1589726730,304500,50.875
1589726739,305000,55.70000076
1589726751,305500,50.40000153
1589726762,306000,49.40000153
1589726773,306500,57.125
1589726782,307000,56.22222137
1589726795,307500,60.875
1589726803,308000,49.55555725
1589726816,308500,52.29999924
1589726825,309000,49.44444275
1589726836,309500,58.33333206
1589726847,310000,63.875
1589726858,310500,54
1589726867,311000,56
1589726878,311500,48.20000076
1589726889,312000,56.33333206
1589726901,312500,53.11111069
1589726912,313000,53.40000153
1589726924,313500,53.22222137
1589726933,314000,48.40000153
1589726944,314500,51.66666794
1589726954,315000,48.88888931
1589726966,315500,62.11111069
1589726976,316000,50.90000153
1589726988,316500,54.375
1589726998,317000,53.29999924
1589727009,317500,56.33333206
1589727019,318000,44.77777863
1589727030,318500,54.40000153
1589727040,319000,47.18181992
1589727052,319500,49.09999847
1589727061,320000,58
1589727072,320500,50.70000076
1589727083,321000,56.66666794
1589727093,321500,63.8571434
1589727104,322000,57.88888931
1589727115,322500,49.22222137
1589727124,323000,53.20000076
1589727134,323500,46.59999847
1589727146,324000,44.81818008
1589727156,324500,50.79999924
1589727167,325000,44.09090805
1589727178,325500,45.63636398
1589727188,326000,47.09999847
1589727198,326500,48.5
1589727210,327000,49
1589727220,327500,46.36363602
1589727231,328000,49.33333206
1589727242,328500,53.40000153
1589727252,329000,52.22222137
1589727263,329500,47.90000153
1589727274,330000,63.25
1589727284,330500,47.45454407
1589727296,331000,50.33333206
1589727306,331500,48.90000153
1589727317,332000,51.09999847
1589727328,332500,55.66666794
1589727339,333000,46.20000076
1589727396,333500,83
1589727406,334000,83.66666412
1589727418,334500,85.16666412
1589727428,335000,80.83333588
1589727439,335500,78.33333588
1589727450,336000,73.66666412
1589727461,336500,79.14286041
1589727472,337000,74.83333588
1589727483,337500,72.85713959
1589727493,338000,73.7142868
1589727504,338500,73.7142868
1589727515,339000,87.40000153
1589727527,339500,84.16666412
1589727536,340000,89
1589727548,340500,85.16666412
1589727559,341000,86.40000153
1589727570,341500,77
1589727580,342000,77.5
1589727591,342500,73.42857361
1589727601,343000,67.57142639
1589727614,343500,68.125
1589727623,344000,73.5
1589727633,344500,71.5
1589727645,345000,78.42857361
1589727655,345500,75.5
1589727667,346000,88.16666412
1589727677,346500,83.33333588
1589727689,347000,67.57142639
1589727698,347500,76.5
1589727710,348000,71.625
1589727721,348500,91.59999847
1589727731,349000,77.2857132
1589727743,349500,75.16666412
1589727754,350000,81.16666412
1589727763,350500,65.33333588
1589727775,351000,65.125
1589727785,351500,77
1589727797,352000,79.33333588
1589727806,352500,75.16666412
1589727818,353000,81.33333588
1589727828,353500,70.875
1589727840,354000,72.16666412
1589727851,354500,72
1589727860,355000,75.83333588
1589727871,355500,71.83333588
1589727883,356000,85.57142639
1589727894,356500,73.16666412
1589727904,357000,75.85713959
1589727915,357500,78.5
1589727927,358000,59
1589727936,358500,86.66666412
1589727948,359000,82.66666412
1589727958,359500,89
1589727969,360000,69.7142868
1589727980,360500,68.5
1589727991,361000,76.66666412
1589728002,361500,71.42857361
1589728015,362000,76.14286041
1589728026,362500,83
1589728041,363000,67
1589728053,363500,60.44444275
1589728066,364000,55.88888931
1589728078,364500,63.83333206
1589728092,365000,76.2857132
1589728105,365500,79.83333588
1589728117,366000,69.2857132
1589728129,366500,78.5
1589728142,367000,72.25
1589728153,367500,83
1589728166,368000,83.5
1589728180,368500,85.16666412
1589728193,369000,67.25
1589728207,369500,67.42857361
1589728219,370000,75.33333588
1589728232,370500,75.42857361
1589728244,371000,82.66666412
1589728256,371500,68
1589728269,372000,75.83333588
1589728283,372500,79.16666412
1589728295,373000,74.5
1589728309,373500,76.14286041
1589728322,374000,72.14286041
1589728334,374500,77.83333588
1589728347,375000,72.25
1589728360,375500,62.7142868
1589728372,376000,61.55555725
1589728383,376500,75
1589728397,377000,72
1589728410,377500,75
1589728423,378000,76.66666412
1589728435,378500,67
1589728445,379000,66.2857132
1589728457,379500,70
1589728467,380000,79.5
1589728477,380500,61.7142868
1589728489,381000,73.2857132
1589728500,381500,70
1589728511,382000,60.57143021
1589728522,382500,72.375
1589728533,383000,89.59999847
1589728544,383500,75.83333588
1589728593,384000,99
1589728602,384500,99
1589728610,385000,99
1589728619,385500,98.80000305
1589728631,386000,99
1589728641,386500,94.33333588
1589728653,387000,99
1589728664,387500,89.59999847
1589728674,388000,94.19999695
1589728685,388500,99
1589728697,389000,91.83333588
1589728707,389500,99
1589728718,390000,92.19999695
1589728728,390500,95.40000153
1589728739,391000,98.19999695
1589728750,391500,94.83333588
1589728761,392000,99
1589728771,392500,97.40000153
1589728782,393000,99
1589728794,393500,86.83333588
1589728803,394000,99
1589728815,394500,99
1589728826,395000,99
1589728838,395500,92.40000153
1589728847,396000,84.66666412
1589728858,396500,99
1589728869,397000,90.19999695
1589728880,397500,91.83333588
1589728891,398000,89.40000153
1589728902,398500,72.42857361
1589728912,399000,84.19999695
1589728924,399500,83.5
1589728933,400000,78.83333588
1589728944,400500,99
1589728955,401000,80
1589728965,401500,94.40000153
1589728978,402000,74.16666412
1589728989,402500,68.25
1589729000,403000,71.16666412
1589729010,403500,82.33333588
1589729021,404000,84.2857132
1589729032,404500,75
1589729042,405000,89.40000153
1589729053,405500,78
1589729065,406000,76.85713959
1589729075,406500,69.16666412
1589729085,407000,64.85713959
1589729100,407500,68.1111145
1589729112,408000,73
1589729123,408500,76.66666412
1589729134,409000,83.5
1589729144,409500,81
1589729217,410000,95.66666412
1589729228,410500,88.40000153
1589729238,411000,89
1589729248,411500,95.59999847
1589729259,412000,99
1589729269,412500,86.59999847
1589729285,413000,92.33333588
1589729297,413500,86.5
1589729309,414000,92
1589729320,414500,99
1589729330,415000,91.59999847
1589729340,415500,80.14286041
1589729350,416000,83.19999695
1589729360,416500,98.40000153
1589729372,417000,99
1589729383,417500,82.42857361
1589729394,418000,76.33333588
1589729404,418500,83.83333588
1589729415,419000,83
1589729424,419500,84
1589729436,420000,94
1589729446,420500,83.16666412
1589729455,421000,91.19999695
1589729467,421500,95.40000153
1589729476,422000,88.66666412
1589729487,422500,93.59999847
1589729497,423000,88.19999695
1589729508,423500,83.5
1589729518,424000,88.83333588
1589729573,424500,99
1589729583,425000,99
1589729595,425500,99
1589729604,426000,99
1589729615,426500,99
1589729626,427000,99
1589729636,427500,99
1589729697,428000,76.66666412
1589729708,428500,95.80000305
1589729721,429000,86.83333588
1589729731,429500,82.16666412
1589729742,430000,79.85713959
1589729753,430500,90.59999847
1589729764,431000,82.33333588
1589729775,431500,83
1589729785,432000,83.83333588
1589729796,432500,74.83333588
1589729807,433000,90
1589729818,433500,85.5
1589729829,434000,87.19999695
1589729839,434500,78.83333588
1589729851,435000,85.83333588
1589729860,435500,77.42857361
1589729871,436000,84.80000305
1589729882,436500,94.16666412
1589729892,437000,83.16666412
1589729950,437500,88.75
1589729958,438000,98.59999847
1589729970,438500,94.16666412
1589729981,439000,97.59999847
1589729993,439500,97.59999847
1589730004,440000,99
1589730015,440500,99
1589730027,441000,97
1589730038,441500,99
1589730048,442000,94.19999695
1589730059,442500,90.83333588
1589730070,443000,93.40000153
1589730080,443500,93
1589730091,444000,80.2857132
1589730102,444500,97.19999695
1589730112,445000,87
1589730123,445500,90.5
1589730132,446000,98.40000153
1589730144,446500,92.80000305
1589730154,447000,93.19999695
1589730164,447500,81
1589730176,448000,88.83333588
1589730186,448500,95.40000153
1589730196,449000,99
1589730207,449500,97.59999847
1589730218,450000,95.40000153
1589730227,450500,98.80000305
1589730240,451000,91.66666412
1589730251,451500,99
1589730260,452000,85.66666412
1589730272,452500,94
1589730283,453000,96
1589730292,453500,88.33333588
1589730304,454000,81.66666412
1589730315,454500,93.59999847
1589730325,455000,79.5
1589730335,455500,94.40000153
1589730347,456000,88.33333588
1589730357,456500,97.80000305
1589730368,457000,86.66666412
1589730379,457500,92.80000305
1589730390,458000,86.5
1589730399,458500,93
1589730411,459000,89
1589730420,459500,83
1589730434,460000,94.19999695
1589730444,460500,80.83333588
1589730454,461000,87.83333588
1589730465,461500,84.66666412
1589730476,462000,92.80000305
1589730486,462500,78
1589730497,463000,84.33333588
1589730508,463500,79.5
1589730554,464000,97.75
1589730564,464500,90.5
1589730576,465000,99
1589730586,465500,89
1589730597,466000,81.80000305
1589730607,466500,99
1589730619,467000,98.19999695
1589730629,467500,81
1589730640,468000,86.19999695
1589730651,468500,89.16666412
1589730663,469000,88.40000153
1589730673,469500,95.33333588
1589730684,470000,89.19999695
1589730694,470500,78.66666412
1589730705,471000,94.5
1589730716,471500,92.80000305
1589730727,472000,95
1589730737,472500,83.66666412
1589730748,473000,76.5
1589730759,473500,90.66666412
1589730768,474000,85.66666412
1589730779,474500,86.80000305
1589730790,475000,99
1589730800,475500,86
1589730811,476000,97.40000153
1589730821,476500,91.33333588
1589730833,477000,90
1589730843,477500,83.5
1589730853,478000,86.16666412
1589730863,478500,85
1589730876,479000,75.7142868
1589730886,479500,95.19999695
1589730897,480000,90.33333588
1589730908,480500,94.40000153
1589730919,481000,83.66666412
1589730928,481500,83.83333588
1589730940,482000,75.14286041
1589730950,482500,85.19999695
1589730960,483000,83.16666412
1589730971,483500,91.66666412
